cylinder,seek_distance,deadline,priority,size,type,importance_score
194,80,66,2,883,0,0.751485
152,42,283,0,94,0,0.228855
87,65,253,1,71,1,0.397549
98,11,133,1,257,0,0.370748
103,5,376,1,674,1,0.258253
82,21,154,2,569,0,0.557514
119,37,161,2,95,1,0.525089
188,69,195,1,491,0,0.465028
20,168,382,0,54,1,0.378215
71,51,29,0,952,0,0.462474
16,55,168,0,56,0,0.304202
170,154,378,2,197,1,0.647413
39,131,387,1,627,1,0.470555
130,91,380,1,724,1,0.406828
13,117,434,0,933,1,0.314863
95,82,97,1,761,0,0.578774
179,84,28,2,132,0,0.706507
190,11,74,2,9,0,0.563677
29,161,135,2,705,1,0.876717
132,103,192,1,304,0,0.573869
45,87,483,1,246,1,0.300634
145,100,463,0,215,0,0.20732
107,38,51,1,474,0,0.502078
159,52,79,1,300,1,0.488833
179,20,69,1,461,1,0.446832
70,109,434,0,711,0,0.288517
9,61,12,0,486,0,0.475143
63,54,212,0,161,1,0.297254
43,20,136,1,250,1,0.40002
24,19,433,0,342,1,0.128386
143,119,296,1,853,1,0.533904
180,37,323,1,1003,1,0.390959
103,77,131,0,166,1,0.384281
106,3,384,0,834,0,0.149253
118,12,484,1,129,0,0.136532
179,61,409,1,875,1,0.370156
3,176,233,2,708,1,0.795746
105,102,12,2,985,1,0.80826
173,68,308,0,400,1,0.258335
32,141,296,2,505,0,0.667094
115,83,118,1,1002,0,0.598714
1,114,24,0,46,0,0.509512
166,165,317,0,605,0,0.427595
130,36,398,0,485,1,0.1797
192,62,139,2,811,0,0.641818
59,133,295,1,762,1,0.570644
146,87,470,1,370,0,0.309618
153,7,306,0,311,0,0.145729
6,147,411,1,540,0,0.525563
151,145,378,1,155,1,0.452994
142,9,10,1,632,1,0.473533
122,20,334,1,719,1,0.352705
112,10,208,2,372,1,0.510567
160,48,76,0,951,1,0.415675
20,140,210,1,775,1,0.648862
78,58,98,2,651,0,0.64987
54,24,274,1,794,0,0.407277
169,115,186,2,727,1,0.681359
33,136,402,0,582,1,0.350577
12,21,409,1,361,1,0.257269
184,172,435,0,282,1,0.385985
79,105,341,0,1005,0,0.398626
159,80,291,2,609,0,0.603
46,113,326,2,381,1,0.55833
140,94,350,2,550,1,0.513491
185,45,255,2,61,0,0.480055
152,33,146,1,586,0,0.443313
58,94,414,1,269,1,0.386943
120,62,47,1,287,1,0.532987
166,46,113,2,937,0,0.655769
171,5,8,2,741,0,0.650964
59,112,161,0,557,1,0.445214
45,14,16,2,142,0,0.537219
86,41,131,0,246,0,0.307516
50,36,365,0,536,0,0.205433
144,94,167,2,665,1,0.633279
118,26,107,2,663,1,0.584203
95,23,164,2,73,1,0.518481
162,67,355,2,910,0,0.550504
42,120,27,0,575,0,0.555631
167,125,50,1,13,1,0.603674
112,55,440,1,318,1,0.292241
195,83,406,1,182,0,0.347856
119,76,465,0,813,1,0.206493
152,33,314,0,579,0,0.210816
37,115,482,2,940,1,0.571625
46,9,192,2,483,1,0.511773
111,65,142,2,914,0,0.6871
46,65,412,1,688,1,0.402632
8,38,490,2,149,1,0.333201
89,81,348,0,158,0,0.221432
52,37,494,2,294,1,0.3508
130,78,418,1,89,1,0.302358
115,15,118,0,945,1,0.315849
102,13,356,0,150,1,0.0632
166,64,158,1,533,0,0.509704
13,153,29,2,107,1,0.831195
156,143,181,2,310,0,0.721812
96,60,286,0,285,0,0.249702
139,43,58,1,812,1,0.533943
163,24,273,1,1021,0,0.405029
60,103,200,0,799,1,0.413651
48,12,411,0,97,0,0.076803
150,102,487,2,454,1,0.495158
127,23,93,1,282,0,0.433106
37,90,409,2,528,0,0.514952
53,16,116,2,331,0,0.515709
170,117,220,2,195,0,0.650413
111,59,52,0,438,0,0.391787
182,71,258,0,642,1,0.321773
140,42,228,1,279,0,0.404273
41,99,222,0,806,1,0.412646
41,0,7,2,224,0,0.571555
193,152,229,1,606,1,0.615559
147,46,311,1,713,0,0.38346
118,29,31,1,715,1,0.510407
135,17,80,1,101,1,0.401967
82,53,156,1,1014,1,0.498614
62,20,79,0,670,0,0.376887
164,102,400,1,843,0,0.445261
178,14,54,0,914,1,0.397229
181,3,158,0,450,0,0.234059
156,25,231,0,286,0,0.274436
174,18,5,2,780,0,0.656411
104,70,111,2,703,1,0.691339
62,42,24,0,759,0,0.44362
16,46,22,1,366,0,0.526889
61,45,269,1,966,1,0.443337
88,27,114,0,243,1,0.273257
16,72,200,1,277,0,0.430416
65,49,364,2,357,0,0.456338
185,120,480,0,518,1,0.261073
52,133,7,2,946,0,0.878313
78,26,351,1,322,1,0.298459
128,50,129,0,886,1,0.401303
176,48,92,2,732,1,0.627489
184,8,117,1,77,0,0.385505
162,22,44,2,172,1,0.589017
29,133,133,0,52,0,0.45664
22,7,489,1,918,0,0.271001
148,126,114,0,211,1,0.452833
177,29,150,0,675,1,0.328638
124,53,179,1,98,1,0.426037
182,58,319,1,451,1,0.372381
133,49,385,2,784,0,0.465685
70,63,256,1,567,0,0.423829
169,99,320,1,227,0,0.420952
151,18,189,1,236,1,0.355818
75,76,167,1,684,0,0.52247
117,42,157,0,1016,1,0.383862
115,2,359,0,13,0,0.134701
19,96,49,0,273,0,0.467601
55,36,170,1,185,0,0.392397
45,10,240,0,1010,1,0.275069
56,11,239,0,429,1,0.255552
105,49,352,1,994,0,0.412933
102,3,302,1,4,1,0.273553
171,69,32,2,909,0,0.731552
1,170,280,0,747,1,0.492666
164,163,312,1,126,1,0.529863
49,115,191,0,160,1,0.436741
70,21,5,2,44,0,0.585813
30,40,135,2,848,1,0.655533
2,28,6,0,194,0,0.356103
23,21,329,1,508,0,0.333671
44,21,203,0,281,0,0.223074
76,32,201,0,35,0,0.254688
62,14,329,0,312,1,0.132259
20,42,292,0,215,1,0.228685
67,47,393,0,78,1,0.169833
30,37,209,2,691,0,0.58618
136,106,348,2,558,0,0.562397
133,3,396,2,263,0,0.353775
12,121,137,0,234,0,0.48635
130,118,470,2,121,1,0.503111
181,51,348,2,895,1,0.534143
189,8,472,0,784,0,0.092272
11,178,58,2,882,0,0.926426
184,173,22,2,448,1,0.946375
81,103,214,2,316,1,0.591708
174,93,239,0,788,1,0.363481
40,134,498,1,936,0,0.445141
138,98,185,0,504,0,0.389347
160,22,345,2,492,0,0.430493
53,107,49,1,801,0,0.667165
147,94,419,2,404,0,0.510747
35,112,420,2,219,0,0.509702
141,106,233,1,890,0,0.526506
189,48,335,1,127,0,0.338872
59,130,302,0,203,1,0.388016
191,132,286,2,269,0,0.642229
133,58,478,2,902,0,0.484555
100,33,460,1,338,0,0.254807
65,35,110,0,560,1,0.334554
109,44,323,2,539,1,0.478846
196,87,316,0,589,1,0.286418
1,195,460,0,27,0,0.334697
173,172,100,1,634,0,0.739229
29,144,336,1,612,1,0.529227
175,146,282,2,859,1,0.678471
109,66,43,0,282,1,0.406732
179,70,89,0,698,0,0.435198
36,143,13,1,810,1,0.726569
9,27,145,2,72,0,0.471794
95,86,438,0,954,0,0.270941
155,60,127,0,319,0,0.352555
158,3,270,0,825,0,0.173694
152,6,228,0,162,1,0.18971
160,8,169,2,527,0,0.504412
155,5,170,2,818,1,0.553162
172,17,302,1,861,1,0.379924
34,138,381,1,901,1,0.549156
47,13,221,2,736,1,0.497264
0,47,12,2,558,1,0.675416
86,86,151,0,144,1,0.421663
52,34,122,0,65,0,0.259575
125,73,178,0,32,0,0.297186
110,15,353,0,334,0,0.154973
116,6,313,0,495,0,0.158197
131,15,474,1,279,0,0.171757
199,68,321,1,881,1,0.443084
21,178,151,2,252,1,0.787159
55,34,466,1,499,0,0.269505
83,28,496,2,773,0,0.346122
14,69,399,2,767,1,0.500387
163,149,54,1,754,0,0.724418
77,86,374,1,795,0,0.415325
33,44,284,1,751,0,0.402782
103,70,397,0,1014,1,0.27112
38,65,246,1,142,1,0.431296
77,39,13,1,513,0,0.531916
128,51,489,2,139,1,0.379374
63,65,490,0,58,1,0.123649
166,103,343,2,979,1,0.64809
51,115,478,1,970,1,0.441477
22,29,119,1,946,1,0.488255
85,63,119,2,796,1,0.675491
38,47,338,1,110,0,0.318576
137,99,421,2,873,1,0.534147
104,33,20,2,950,0,0.6847
29,75,192,1,21,0,0.388937
67,38,318,2,98,1,0.439782
173,106,359,0,270,0,0.295544
163,10,188,1,269,1,0.345191
128,35,135,1,324,1,0.444349
180,52,218,0,157,0,0.310922
21,159,471,2,282,1,0.590502
146,125,314,1,337,0,0.486378
4,142,448,1,679,1,0.46311
119,115,167,2,151,1,0.658646
10,109,408,2,862,0,0.55552
68,58,209,0,148,1,0.310172
18,50,33,0,326,1,0.416702
50,32,470,1,575,0,0.283642
128,78,39,0,763,1,0.522053
156,28,187,1,691,1,0.443959
188,32,266,0,332,1,0.21056
197,9,435,0,955,0,0.154899
26,171,440,0,582,0,0.38348
183,157,165,0,745,0,0.567925
56,127,113,1,119,0,0.628225
176,120,253,0,834,0,0.449069
173,3,69,0,388,1,0.295954
183,10,79,0,490,1,0.313448
101,82,231,1,215,0,0.492395
150,49,206,2,31,1,0.515472
85,65,467,0,752,0,0.195827
15,70,163,2,1016,0,0.66913
94,79,472,2,691,1,0.495201
40,54,386,0,907,1,0.244886
20,20,465,0,433,0,0.088186
26,6,37,1,865,1,0.460912
43,17,257,0,493,1,0.206133
159,116,216,1,394,1,0.488142
192,33,469,2,421,1,0.391877
170,22,493,2,738,1,0.365266
128,42,490,1,696,1,0.252027
176,48,356,0,498,1,0.231091
57,119,455,1,298,0,0.423369
181,124,301,1,147,0,0.458416
189,8,221,2,179,0,0.419727
29,160,436,1,128,1,0.452339
79,50,129,2,461,0,0.609852
56,23,59,1,657,0,0.474519
28,28,377,1,78,0,0.249245
34,6,354,2,381,1,0.398489
193,159,135,1,307,1,0.619673
36,157,109,1,651,0,0.709238
133,97,179,2,244,0,0.656313
174,41,402,1,724,0,0.347799
150,24,270,0,457,1,0.214059
90,60,342,1,532,0,0.397288
4,86,431,2,455,1,0.472976
83,79,27,1,589,0,0.593128
56,27,242,0,825,1,0.276186
172,116,395,1,499,1,0.440698
189,17,43,2,565,1,0.632089
46,143,256,1,175,0,0.55612
31,15,292,2,197,1,0.401501
164,133,298,0,610,1,0.404104
174,10,43,0,130,1,0.313196
196,22,86,2,178,0,0.586945
154,42,122,1,925,1,0.527529
92,62,231,0,460,1,0.29253
75,17,59,0,926,1,0.367907
11,64,398,2,915,0,0.501178
177,166,291,0,325,1,0.468233
198,21,429,0,943,1,0.166636
184,14,126,0,319,1,0.291196
114,70,389,1,40,0,0.30354
173,59,309,2,210,0,0.490868
0,173,381,2,474,0,0.707102
81,81,332,1,836,1,0.464864
21,60,67,1,289,1,0.503532
117,96,240,1,1022,1,0.557783
0,117,128,1,337,0,0.606082
61,61,5,2,494,0,0.750091
83,22,22,2,369,1,0.587492
25,58,20,1,254,0,0.53707
17,8,115,2,439,0,0.537102
180,163,243,1,134,1,0.597549
54,126,355,0,546,1,0.362502
196,142,108,2,217,1,0.771524
74,122,286,2,194,0,0.627167
11,63,243,1,748,0,0.462612
20,9,330,0,975,0,0.246877
137,117,290,0,1016,0,0.403133
2,135,77,0,135,1,0.513053
189,187,235,1,587,1,0.683195
51,138,253,2,858,1,0.72075
121,70,271,1,201,0,0.398869
88,33,206,1,118,1,0.38251
9,79,483,2,329,1,0.432375
140,131,440,0,30,0,0.226802
2,138,317,0,214,1,0.392555
159,157,14,2,298,0,0.853514
100,59,102,1,1001,1,0.561274
60,40,122,0,918,0,0.387595
187,127,85,2,141,0,0.75581
40,147,134,2,819,1,0.772773
55,15,475,2,913,1,0.406221
129,74,294,1,544,0,0.447588
70,59,490,2,778,1,0.458887
97,27,231,0,103,1,0.209069
159,62,231,1,212,1,0.404943
182,23,312,0,451,0,0.189661
160,22,431,1,305,0,0.226964
16,144,7,1,904,1,0.754387
188,172,320,1,176,0,0.558535
84,104,399,0,107,0,0.26208
167,83,26,1,625,1,0.618152
57,110,166,0,683,1,0.471811
118,61,387,1,87,0,0.310252
192,74,197,0,688,1,0.372558
187,5,187,1,317,1,0.351149
130,57,55,1,815,1,0.545453
122,8,290,2,771,0,0.463617
5,117,331,0,265,1,0.329682
120,115,445,2,764,1,0.542974
84,36,224,1,50,1,0.351154
3,81,265,0,167,0,0.298782
189,186,261,0,311,1,0.462747
91,98,294,1,644,0,0.513144
153,62,57,1,922,0,0.574221
8,145,404,0,80,1,0.269573
49,41,39,1,513,0,0.543401
179,130,404,1,352,1,0.418579
187,8,301,0,608,1,0.151274
2,185,316,1,296,0,0.580439
178,176,219,1,488,1,0.646382
61,117,23,2,798,1,0.789647
43,18,62,2,1003,0,0.618845
199,156,437,0,487,1,0.365888
106,93,193,2,33,0,0.622798
159,53,314,0,84,1,0.212597
27,132,203,1,769,0,0.653679
151,124,274,0,478,1,0.384818
73,78,227,0,658,1,0.372217
142,69,424,0,85,1,0.152424
131,11,476,0,909,1,0.154526
10,121,191,2,683,1,0.75204
174,164,325,2,41,0,0.636497
57,117,53,1,240,1,0.616282
72,15,495,0,714,1,0.093831
159,87,132,1,893,0,0.576493
175,16,27,2,355,0,0.562769
179,4,456,2,813,1,0.321672
90,89,54,0,491,0,0.487783
70,20,396,0,792,1,0.171114
163,93,117,1,611,1,0.566852
51,112,247,1,894,0,0.563223
128,77,499,0,884,0,0.258187
47,81,411,1,443,0,0.352254
42,5,37,2,243,1,0.523161
109,67,436,1,974,0,0.337092
172,63,337,1,168,0,0.342101
58,114,401,1,419,1,0.397474
145,87,184,0,802,1,0.403766
4,141,498,0,229,0,0.25076
139,135,204,1,10,0,0.566911
78,61,479,0,986,1,0.196268
14,64,422,2,604,1,0.507722
110,96,283,2,259,0,0.581133
47,63,114,0,127,0,0.371621
126,79,335,2,78,0,0.479755
8,118,85,1,663,0,0.665764
68,60,495,0,892,1,0.172809
47,21,229,1,108,0,0.335061
62,15,454,0,176,1,0.080477
1,61,187,1,494,0,0.487729
56,55,243,0,888,1,0.342721
17,39,215,2,476,0,0.54709
124,107,115,0,444,0,0.449829
91,33,497,2,783,1,0.392096
56,35,87,0,843,1,0.40126
123,67,426,0,667,1,0.253764
183,60,74,2,306,0,0.628483
108,75,69,1,745,0,0.546797
56,52,14,2,745,1,0.719901
80,24,426,2,173,0,0.335909
158,78,377,1,559,1,0.438091
19,139,386,2,195,1,0.591512
63,44,268,0,60,0,0.220856
93,30,105,1,628,1,0.476563
126,33,229,2,929,0,0.569177
115,11,405,0,752,0,0.142452
139,24,5,2,600,1,0.645681
187,48,300,1,153,1,0.370927
34,153,239,1,600,1,0.567019
95,61,83,0,81,1,0.329427
75,20,12,1,42,0,0.430349
17,58,162,1,450,0,0.489718
25,8,346,2,362,0,0.374602
125,100,177,1,794,1,0.545745
102,23,493,0,337,1,0.086528
58,44,159,1,88,0,0.399725
181,123,445,0,90,0,0.252821
62,119,379,2,744,0,0.615794
119,57,100,0,788,0,0.434994
197,78,130,0,548,1,0.425918
140,57,321,2,328,0,0.50522
145,5,60,0,484,1,0.311608
56,89,136,2,231,1,0.609815
182,126,304,0,942,0,0.436726
93,89,272,0,995,0,0.360706
60,33,258,1,93,0,0.311136
148,88,232,2,805,0,0.664695
106,42,41,1,952,0,0.5558
26,80,132,0,680,1,0.449215
3,23,497,0,605,0,0.090694
24,21,272,0,579,0,0.214065
31,7,169,0,361,1,0.209269
44,13,340,1,677,0,0.352713
69,25,252,1,413,1,0.363932
47,22,344,0,982,1,0.205037
180,133,356,1,787,0,0.483805
192,12,95,1,806,0,0.483408
194,2,107,0,265,1,0.234606
31,163,15,1,191,1,0.711423
106,75,287,0,994,1,0.351007
21,85,399,2,366,1,0.505531
141,120,293,1,102,1,0.429808
27,114,331,0,223,1,0.343918
57,30,348,2,839,0,0.426016
40,17,229,0,724,1,0.278646
96,56,384,1,969,1,0.400951
73,23,318,0,667,0,0.242149
108,35,183,0,243,0,0.29747
39,69,443,2,597,0,0.466127
101,62,281,0,998,1,0.309562
17,84,185,1,410,1,0.527691
8,9,149,2,37,0,0.475321
27,19,226,0,928,1,0.290657
53,26,289,1,832,1,0.362475
157,104,263,2,883,1,0.652524
66,91,300,2,231,1,0.515201
104,38,344,0,23,1,0.210205
135,31,377,0,61,0,0.151541
149,14,248,2,107,1,0.440449
116,33,456,2,1019,0,0.40812
35,81,358,1,226,0,0.357233
132,97,249,2,969,0,0.67543
61,71,140,0,190,1,0.340311
118,57,27,2,952,1,0.697126
196,78,65,1,452,1,0.573369
14,182,322,2,389,1,0.701968
17,3,36,1,1006,1,0.526766
49,32,5,0,930,1,0.42564
87,38,46,0,433,1,0.363255
95,8,337,0,847,0,0.195909
59,36,15,1,250,1,0.512875
180,121,421,1,618,0,0.469632
1,179,491,2,509,1,0.651226
108,107,386,2,396,0,0.522795
110,2,380,1,725,0,0.27108
153,43,278,1,732,1,0.426595
110,43,271,1,706,0,0.450826
27,83,105,0,510,1,0.44658
64,37,134,2,725,1,0.627882
34,30,117,1,328,0,0.421303
94,60,366,1,881,1,0.404001
182,88,407,2,908,1,0.575717
78,104,498,2,299,1,0.499757
72,6,212,1,837,1,0.377075
92,20,183,2,94,0,0.475039
33,59,49,2,1006,0,0.754319
169,136,193,2,731,1,0.731703
133,36,265,1,943,1,0.422069
142,9,426,1,279,1,0.205606
69,73,42,1,769,1,0.609158
56,13,196,0,735,0,0.281028
94,38,386,2,296,1,0.372023
47,47,440,2,374,0,0.393625
4,43,334,0,354,0,0.204365
145,141,89,1,977,0,0.712818
171,26,283,1,914,1,0.387583
44,127,457,1,655,1,0.434468
125,81,374,0,414,1,0.237366
181,56,72,1,593,0,0.557247
148,33,166,1,328,1,0.439679
166,18,369,2,804,0,0.456037
178,12,361,0,105,1,0.09613
50,128,162,0,189,0,0.431562
14,36,461,2,704,0,0.391323
160,146,405,1,514,1,0.504845
158,2,193,0,838,0,0.258942
38,120,88,1,890,0,0.689856
180,142,292,0,74,1,0.348518
4,176,319,0,618,0,0.478693
75,71,15,0,146,1,0.411779
192,117,255,2,171,1,0.592571
70,122,481,1,204,1,0.367934
152,82,147,1,310,1,0.505757
7,145,473,2,577,0,0.594319
97,90,245,0,762,1,0.343303
156,59,411,0,729,1,0.224448
168,12,480,1,143,1,0.194854
87,81,421,0,926,1,0.276635
15,72,380,1,316,1,0.385832
106,91,458,1,733,0,0.363932
147,41,33,1,257,1,0.463802
90,57,147,0,116,0,0.340333
191,101,488,0,562,1,0.263878
62,129,191,1,141,1,0.536001
163,101,361,2,239,1,0.509019
150,13,165,1,1002,1,0.459723
86,64,130,2,674,0,0.699656
19,67,44,2,300,1,0.686051
69,50,480,0,538,0,0.162373
153,84,38,1,592,1,0.636447
178,25,250,1,799,0,0.420926
91,87,115,2,884,1,0.740074
58,33,273,0,467,1,0.22263
153,95,308,1,761,0,0.508078
187,34,127,1,252,1,0.411271
28,159,133,2,850,0,0.861458
63,35,498,0,979,1,0.151387
158,95,247,1,37,0,0.434393
25,133,155,0,468,0,0.466246
194,169,255,1,231,0,0.56955
47,147,322,2,1005,1,0.72785
97,50,44,1,962,1,0.572042
103,6,293,0,112,0,0.115932
74,29,255,1,250,0,0.314528
26,48,358,0,940,1,0.263596
6,20,417,0,885,1,0.113069
75,69,41,2,347,1,0.674419
53,22,22,0,204,0,0.343491
181,128,250,2,770,0,0.735195
132,49,284,2,156,1,0.446091
18,114,118,0,275,1,0.421008
151,133,135,1,882,1,0.67022
122,29,65,1,496,1,0.446119
25,97,406,1,449,0,0.391202
80,55,265,1,843,1,0.442319
147,67,384,1,932,1,0.430432
129,18,229,0,87,1,0.20896
114,15,109,1,84,0,0.393208
97,17,229,1,604,1,0.358909
138,41,19,1,417,1,0.52931
175,37,193,2,974,0,0.593166
34,141,385,2,32,1,0.580997
80,46,159,1,37,1,0.412735
169,89,484,2,61,0,0.456001
101,68,19,2,461,0,0.682579
35,66,136,2,709,1,0.659303
26,9,298,1,598,1,0.297553
145,119,150,1,693,1,0.634146
98,47,455,2,165,1,0.352527
158,60,43,1,228,0,0.522818
22,136,247,1,835,1,0.58701
121,99,165,1,220,0,0.509408
116,5,150,0,448,0,0.262665
91,25,33,0,304,0,0.335355
85,6,157,1,460,0,0.39368
54,31,26,1,919,0,0.550144
156,102,134,2,87,1,0.661061
66,90,418,0,63,1,0.225849
83,17,222,2,402,1,0.473238
171,88,135,1,27,0,0.49394
126,45,31,1,885,0,0.584575
7,119,152,2,254,0,0.690237
11,4,122,1,210,1,0.367456
107,96,231,2,832,1,0.682155
142,35,471,2,580,1,0.382309
94,48,27,0,370,1,0.422842
191,97,230,0,927,1,0.425246
170,21,235,0,6,1,0.197335
89,81,28,1,759,1,0.612962
47,42,133,0,851,0,0.361194
1,46,10,0,584,0,0.42668
6,5,356,2,882,1,0.458015
120,114,489,2,94,1,0.467868
66,54,31,0,450,1,0.416441
29,37,391,1,436,1,0.2942
14,15,268,0,300,1,0.233419
93,79,135,2,411,0,0.651962
116,23,319,0,125,0,0.135072
6,110,168,2,116,1,0.66215
83,77,497,1,896,0,0.354394
88,5,378,0,411,1,0.139998
11,77,132,0,771,1,0.43867
174,163,322,1,48,0,0.508207
45,129,460,2,919,0,0.558663
27,18,331,0,120,1,0.195194
26,1,332,0,32,1,0.126018
99,73,189,1,772,0,0.512887
141,42,315,1,612,0,0.378349
50,91,419,0,903,1,0.301987
153,103,41,1,880,0,0.66856
52,101,355,0,876,0,0.359463
37,15,112,2,31,1,0.512653
128,91,364,0,1011,0,0.348652
154,26,258,0,37,1,0.18779
149,5,102,2,902,0,0.600397
111,38,499,2,347,1,0.33436
174,63,155,1,208,0,0.480876
169,5,412,0,432,0,0.152268
55,114,184,2,870,0,0.728691
125,70,74,1,409,0,0.535647
14,111,155,2,694,0,0.704993
15,1,484,0,652,0,0.070603
88,73,104,2,595,1,0.662747
140,52,415,2,291,1,0.394868
116,24,338,0,707,0,0.196264
32,84,219,1,1020,0,0.527028
147,115,326,2,837,0,0.636881
121,26,293,2,1011,1,0.518313
151,30,277,2,212,1,0.449715
122,29,356,0,600,0,0.191223
172,50,308,0,397,1,0.254629
72,100,32,2,767,1,0.794098
6,66,486,0,576,1,0.188576
119,113,497,0,640,1,0.268232
196,77,38,0,154,0,0.399986
19,177,8,0,482,1,0.633133
193,174,338,1,124,0,0.530679
154,39,429,1,689,1,0.285357
7,147,405,2,594,0,0.608178
108,101,300,2,498,1,0.612173
62,46,221,1,142,1,0.382133
130,68,457,2,26,1,0.417359
153,23,158,0,584,1,0.293045
74,79,443,2,188,1,0.411523
95,21,276,2,356,1,0.454484
7,88,273,2,142,0,0.55399
0,7,382,2,197,0,0.34432
151,151,291,0,193,1,0.396878
70,81,433,1,364,0,0.365563
175,105,437,0,148,0,0.215226
115,60,332,2,150,1,0.477173
79,36,181,2,337,0,0.52735
175,96,323,0,718,0,0.357642
11,164,491,0,342,1,0.319601
165,154,448,1,992,1,0.572318
14,151,436,1,22,1,0.395413
189,175,268,0,810,0,0.510708
113,76,480,1,277,1,0.264303
93,20,183,0,121,0,0.242882
131,38,370,0,876,1,0.254511
159,28,98,0,520,1,0.374358
57,102,150,2,145,1,0.660578
20,37,71,1,67,1,0.454511
193,173,188,2,852,1,0.816793
103,90,189,2,853,1,0.71241
57,46,128,1,150,0,0.461573
183,126,18,2,905,0,0.840419
7,176,182,1,948,1,0.733901
167,160,321,1,626,0,0.609483
3,164,427,2,895,0,0.646914
131,128,438,1,335,0,0.404698
7,124,190,0,59,1,0.441666
29,22,322,2,976,0,0.474613
65,36,45,2,393,1,0.613842
36,29,490,1,666,0,0.278978
8,28,153,1,916,0,0.476831
135,127,462,1,376,1,0.36337
152,17,227,1,309,1,0.326828
65,87,298,2,399,1,0.573054
139,74,261,0,769,1,0.350593
65,74,69,0,779,0,0.418804
43,22,154,1,407,1,0.396276
169,126,102,2,457,1,0.738287
105,64,350,2,361,0,0.490552
4,101,180,2,487,0,0.650135
139,135,424,2,40,1,0.509182
78,61,89,0,177,1,0.391605
14,64,262,0,830,0,0.30323
47,33,210,0,348,0,0.213562
63,16,31,2,945,1,0.632372
5,58,497,1,888,1,0.340062
145,140,313,2,38,1,0.616696
43,102,498,2,588,1,0.478735
31,12,41,1,911,0,0.501853
36,5,377,2,342,1,0.362815
142,106,388,0,566,1,0.294172
100,42,308,2,636,1,0.45828
162,62,70,2,424,1,0.689597
87,75,426,0,645,1,0.248451
136,49,261,0,494,0,0.280192
94,42,481,0,793,1,0.184804
118,24,30,0,419,0,0.339657
175,57,425,1,703,1,0.345132
122,53,165,2,543,1,0.615919
98,24,327,2,719,0,0.461239
173,75,234,2,301,0,0.560767
127,46,245,0,722,0,0.324613
186,59,36,2,727,1,0.681945
129,57,190,1,302,0,0.454738
137,8,25,1,657,0,0.487841
103,34,221,0,1020,0,0.333766
169,66,447,1,547,1,0.315549
60,109,84,0,569,1,0.498097
108,48,32,2,712,1,0.666526
180,72,135,2,107,1,0.625824
42,138,177,2,689,1,0.736352
87,45,383,0,969,0,0.217376
5,82,69,2,143,1,0.661989
114,109,321,2,425,0,0.6007
69,45,78,2,97,1,0.570543
111,42,161,2,246,0,0.559924
47,64,190,2,490,0,0.606917
165,118,259,1,563,1,0.557261
197,32,87,1,532,0,0.481991
106,91,189,0,785,0,0.418553
122,16,160,2,150,1,0.522131
91,31,123,2,298,1,0.563255
59,32,284,2,70,1,0.405248
92,33,57,1,1020,1,0.533441
98,6,493,1,259,0,0.149609
155,57,267,2,565,1,0.512383
138,17,442,0,461,0,0.157849
65,73,316,0,242,0,0.265527
123,58,353,2,1015,1,0.550411
186,63,5,1,996,0,0.641819
83,103,437,0,587,1,0.270012
169,86,23,1,900,0,0.631019
94,75,113,1,781,1,0.594709
27,67,97,0,656,0,0.421145
36,9,435,2,224,1,0.286465
63,27,376,0,347,1,0.147486
116,53,158,0,928,1,0.362093
181,65,368,0,653,1,0.294024
78,103,126,0,856,0,0.487977
55,23,211,1,650,1,0.397449
130,75,249,2,575,0,0.572288
63,67,499,0,745,1,0.176919
87,24,32,2,346,1,0.622966
43,44,255,2,155,1,0.499944
58,15,254,1,848,1,0.37309
10,48,330,0,443,0,0.247713
113,103,195,2,139,0,0.60433
95,18,269,0,339,1,0.195719
34,61,35,2,505,0,0.687203
150,116,465,2,640,0,0.548257
40,110,449,0,429,1,0.286893
131,91,68,0,501,0,0.470524
22,109,96,2,848,0,0.740876
5,17,32,1,832,0,0.512974
24,19,322,1,289,0,0.288327
104,80,277,0,989,1,0.369043
35,69,305,0,1011,1,0.308065
66,31,329,1,896,0,0.377576
107,41,233,1,859,1,0.455949
128,21,419,2,149,1,0.326033
156,28,112,2,692,0,0.570256
81,75,247,0,130,0,0.302776
21,60,129,0,241,0,0.325378
196,175,88,1,965,1,0.753647
155,41,156,2,752,1,0.626292
165,10,184,2,826,1,0.551198
184,19,22,2,574,1,0.638985
140,44,391,0,539,0,0.203761
198,58,38,1,297,1,0.554026
103,95,147,2,548,0,0.692271
112,9,185,0,289,1,0.230402
118,6,430,1,470,1,0.238864
101,17,308,2,57,0,0.396778
88,13,64,0,682,1,0.360642
66,22,273,0,935,0,0.270358
158,92,215,2,718,1,0.655088
65,93,134,1,934,1,0.61615
181,116,357,1,638,0,0.504637
149,32,35,0,62,1,0.364039
199,50,181,0,240,0,0.309467
129,70,415,0,920,1,0.283484
119,10,333,1,502,0,0.308726
66,53,80,1,524,1,0.537318
136,70,491,0,616,1,0.2105
116,20,383,2,158,0,0.339718
79,37,26,0,661,0,0.418956
13,66,438,0,473,1,0.169725
1,12,21,1,262,1,0.434744
46,45,251,0,683,0,0.308582
140,94,303,0,399,1,0.381936
183,43,142,2,348,0,0.562183
186,3,476,2,393,0,0.303628
105,81,394,0,524,0,0.292014
171,66,247,1,633,0,0.448344
0,171,233,0,247,1,0.476614
